'CNPJ';'Outlet';'Cidade';'2017/09';'2017/10';'2017/11';'Total Geral'
57900000000000;'SERGIO JOSE SENEDA ME.';'ARARAS';3;;;3
57900000000000;'ROSSI & DALAQUA LTDA ME';'TUPA';;2;;2
57900000000000;'DROG MONTE MOR';'MONTE MOR';;4;;4
57900000000000;'FCIA ITAPEVA';'ITAPEVA';2;1;;3
57900000000000;'DROG ALAMOS';'SAO PAULO';;2;;2
57900000000000;'DROG HO SANG';'SAO PAULO';4;;;4
57900000000000;'FARMACIA SAUDE';'VOTUPORANGA';9;24;1;34
58000000000000;'DROGARIA BELA VISTA';'BAURU';2;;;2
58000000000000;'JULIO CEZAR PITAO ME';'SAO SEBASTIAO';1;;;1
58000000000000;'DROG RIO BRANCO';'JUNDIAI';1;10;;11
58000000000000;'FARMACIA NOVA GERTY';'SAO CAETANO DO SUL';9;;1;10
58100000000000;'DROGARIA UNIAO';'PROMISSAO';5;;;5
58100000000000;'FARMA CINCO';'PIEDADE';57;;;57
58100000000000;'DROG LUDOFARMA';'SAO PAULO';;1;;1
58100000000000;'DROG JOAO XXIII';'MOGI DAS CRUZES';;;1;1
58100000000000;'FARMA & CIA';'SAO PAULO';4;;;4
58100000000000;'POUPAFARMA';'SANTOS';4;4;1;9
58100000000000;'POUPAFARMA';'SANTOS';9;;;9
58100000000000;'POUPAFARMA';'CUBATAO';6;1;1;7
58100000000000;'POUPAFARMA';'CUBATAO';8;;;8
58100000000000;'POUPAFARMA';'SANTOS';10;12;2;23
58100000000000;'POUPAFARMA';'SANTOS';4;4;;8
58100000000000;'POUPAFARMA';'PRAIA GRANDE';8;7;1;15
58100000000000;'POUPAFARMA';'PRAIA GRANDE';2;3;;5
58100000000000;'POUPAFARMA';'GUARUJA';4;4;;8
58100000000000;'POUPAFARMA';'GUARUJA';5;;;5
58100000000000;'POUPAFARMA';'SANTOS';10;3;;13
58100000000000;'POUPAFARMA';'SANTOS';10;6;;16
58100000000000;'POUPAFARMA';'SANTOS';12;11;;23
58100000000000;'POUPAFARMA';'SANTOS';26;6;;32
58100000000000;'POUPAFARMA';'SANTOS';19;22;;40
58100000000000;'POUPAFARMA';'SANTOS';2;9;2;13
58100000000000;'POUPAFARMA';'SAO VICENTE';5;6;1;12
58100000000000;'POUPAFARMA';'SAO VICENTE';4;;;4
58100000000000;'FARMA DROGA JABAQUARA LTD';'SANTOS';3;1;;4
58100000000000;'W HENRIQUE CIA LTDA';'SANTOS';1;;;1
58200000000000;'DROG JD SANTISTA LTDA';'SANTOS';1;2;;3
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';20;19;8;46
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';26;16;2;44
58200000000000;'DROGAO SUPER';'UBERABA';18;12;7;37
58200000000000;'DROGAO SUPER';'UBERABA';18;12;1;31
58200000000000;'DROGAO SUPER';'UBERABA';20;20;2;41
58200000000000;'DROGAO SUPER';'UBERABA';20;22;2;44
58200000000000;'DROGAO SUPER';'UBERABA';15;15;2;31
58200000000000;'DROGAO SUPER';'UBERABA';13;16;1;30
58200000000000;'DROGAO SUPER';'UBERABA';17;33;6;56
58200000000000;'DROGAO SUPER';'UBERABA';21;29;4;54
58200000000000;'DROGAO SUPER';'UBERLANDIA';20;19;2;41
58200000000000;'DROGAO SUPER';'UBERLANDIA';16;22;3;40
58200000000000;'DROGAO SUPER';'UBERLANDIA';12;11;3;26
58200000000000;'DROGAO SUPER';'UBERLANDIA';10;13;1;24
58200000000000;'DROGAO SUPER';'UBERABA';5;6;;11
58200000000000;'DROGAO SUPER';'UBERABA';4;5;;9
58200000000000;'DROGAO SUPER';'SAO JOSE DO RIO PRETO';6;12;4;22
58200000000000;'DROGAO SUPER';'SAO JOSE DO RIO PRETO';7;11;3;20
58200000000000;'DROGAO SUPER';'SAO CARLOS';3;3;1;7
58200000000000;'DROGAO SUPER';'SAO CARLOS';4;;;4
58200000000000;'DROGAO SUPER';'ARARAQUARA';12;4;1;16
58200000000000;'DROGAO SUPER';'ARARAQUARA';13;5;1;19
58200000000000;'DROGAO SUPER';'SAO JOSE DO RIO PRETO';13;12;4;28
58200000000000;'DROGAO SUPER';'SAO JOSE DO RIO PRETO';12;12;1;25
58200000000000;'DROGAO SUPER';'SUMARE';8;6;1;15
58200000000000;'DROGAO SUPER';'SUMARE';3;4;1;7
58200000000000;'DROGAO SUPER';'CAMPINAS';3;4;;7
58200000000000;'DROGAO SUPER';'CAMPINAS';3;4;;7
58200000000000;'DROGAO SUPER';'FRANCA';19;20;2;41
58200000000000;'DROGAO SUPER';'FRANCA';16;15;5;35
58200000000000;'DROGAO SUPER';'SAO JOSE DO RIO PRETO';12;16;;27
58200000000000;'DROGAO SUPER';'SAO JOSE DO RIO PRETO';11;17;;28
58200000000000;'DROGAO SUPER';'CAMPINAS';7;2;1;9
58200000000000;'DROGAO SUPER';'CAMPINAS';7;1;1;9
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';15;20;7;42
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';12;19;2;33
58200000000000;'DROGAO SUPER';'FRANCA';22;36;1;59
58200000000000;'DROGAO SUPER';'FRANCA';22;31;;53
58200000000000;'DROGAO SUPER';'CAMPINAS';4;4;2;10
58200000000000;'DROGAO SUPER';'CAMPINAS';2;2;;4
58200000000000;'DROGAO SUPER';'CAMPINAS';2;12;;13
58200000000000;'DROGAO SUPER';'CAMPINAS';4;11;;14
58200000000000;'DROGAO SUPER';'UBERLANDIA';22;38;;60
58200000000000;'DROGAO SUPER';'UBERLANDIA';23;32;4;59
58200000000000;'DROGAO SUPER';'FRANCA';12;16;2;30
58200000000000;'DROGAO SUPER';'FRANCA';12;18;4;34
58200000000000;'DROGAO SUPER';'INDAIATUBA';6;5;2;13
58200000000000;'DROGAO SUPER';'INDAIATUBA';6;5;;11
58200000000000;'DROGAO SUPER';'RIO CLARO';7;13;1;21
58200000000000;'DROGAO SUPER';'RIO CLARO';8;14;;22
58200000000000;'DROGAO SUPER';'SAO JOSE DO RIO PRETO';11;12;2;25
58200000000000;'DROGAO SUPER';'SAO JOSE DO RIO PRETO';13;12;;25
58200000000000;'DROGAO SUPER';'HORTOLANDIA';6;1;;7
58200000000000;'DROGAO SUPER';'HORTOLANDIA';4;1;;5
58200000000000;'DROGAO SUPER';'LIMEIRA';5;5;;9
58200000000000;'DROGAO SUPER';'LIMEIRA';5;4;;8
58200000000000;'DROGAO SUPER';'CAMPINAS';3;5;1;8
58200000000000;'DROGAO SUPER';'CAMPINAS';12;5;1;17
58200000000000;'DROGAO SUPER';'LIMEIRA';4;4;;8
58200000000000;'DROGAO SUPER';'LIMEIRA';4;4;;8
58200000000000;'DROGAO SUPER';'SAO CARLOS';5;10;;15
58200000000000;'DROGAO SUPER';'SAO CARLOS';6;7;;13
58200000000000;'DROGAO SUPER';'FRANCA';12;14;5;31
58200000000000;'DROGAO SUPER';'FRANCA';12;12;;24
58200000000000;'DROGAO SUPER';'RIO CLARO';4;4;1;9
58200000000000;'DROGAO SUPER';'RIO CLARO';3;4;;7
58200000000000;'DROGAO SUPER';'SUMARE';7;5;;12
58200000000000;'DROGAO SUPER';'SUMARE';5;4;;9
58200000000000;'DROGAO SUPER';'SAO JOSE DO RIO PRETO';14;9;;23
58200000000000;'DROGAO SUPER';'SAO JOSE DO RIO PRETO';12;14;2;28
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';6;16;1;22
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';5;8;2;15
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';5;13;;18
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';3;8;;11
58200000000000;'DROGAO SUPER';'UBERLANDIA';14;10;1;25
58200000000000;'DROGAO SUPER';'UBERLANDIA';9;9;2;19
58200000000000;'DROGAO SUPER';'SAO JOSE DO RIO PRETO';11;11;1;23
58200000000000;'DROGAO SUPER';'SAO JOSE DO RIO PRETO';12;14;;26
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';4;18;4;26
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';9;14;1;24
58200000000000;'DROGAO SUPER';'CAMPINAS';8;5;;13
58200000000000;'DROGAO SUPER';'CAMPINAS';12;5;;17
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';6;10;2;18
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';6;5;;10
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';46;42;3;90
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';45;35;2;82
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';16;10;1;27
58200000000000;'DROGAO SUPER';'RIBEIRAO PRETO';15;6;1;22
58200000000000;'HOSP.SAO LUCAS DE SANTOS';'SANTOS';2;2;;4
58300000000000;'IRMAOS BELLI LTDA ME';'IBATE';1;2;;3
58300000000000;'DROGA UNIAO ARARAQUARA LT';'ARARAQUARA';4;;;4
58400000000000;'DROG JAUNENSE';'JAU';4;4;;8
58400000000000;'TELMA BIAGIO DROGARIA';'AMERICANA';1;;;1
58500000000000;'DROG DO TURQUINHO LTDA';'PRAIA GRANDE';1;;;1
58500000000000;'DROG ADA';'BORBOREMA';1;;1;1
58600000000000;'DROG ANCHIETA';'CAMPINAS';;3;;3
58600000000000;'DROGARIA MAR';'CANDIDO RODRIGUES';2;2;;4
58700000000000;'DROG PREVIDENTE LTDA';'SANTA BRANCA';1;;;1
58700000000000;'DROG VILA NOVA';'FRANCA';;2;;2
58700000000000;'FCIA DROGALAR';'RANCHARIA';;;1;1
58700000000000;'DROG DROGADELIA LTDA';'SAO LOURENCO DA SERRA';3;2;2;7
58700000000000;'DROG ESQUINA DA';'FERRAZ DE VASCONCELOS';4;4;1;9
58800000000000;'DROG FARMALAR';'ADAMANTINA';1;;;1
58800000000000;'DROG SAO DIMAS';'PIRACICABA';5;1;;6
58800000000000;'EXTRA FARMA LOJA (02)';'SANTO ANDRE';12;46;;58
58800000000000;'DROGARIA FAM FARMA PLANALTO';'SAO BERNARDO DO CAMPO';0;;1;1
58800000000000;'DROGARIA FAM FARMA VILA LUZITA';'SANTO ANDRE';;2;;2
58800000000000;'DROG DROGARAPIDO';'SAO JOSE DO RIO PRETO';2;3;;5
58800000000000;'DROG SANTA LUZIA';'JOANOPOLIS';3;2;;5
58800000000000;'SPAZZIO BELEZA COSMETICO';'AMERICANA';2;1;;3
58800000000000;'DROG SAO FRANCISCO';'CAJAMAR';1;;;1
58800000000000;'JOSE SEBASTIAO GONCALVES';'MARACAI';3;1;;3
58800000000000;'DROGA ROMA ATIBAIA LTDA.';'ATIBAIA';;1;;1
58800000000000;'DROG FALL LTDA ME';'SAO PAULO';1;;;1
58800000000000;'FCIA BIOFARMA NATURAL';'DIADEMA';;1;;1
58900000000000;'DROGARIA NOVA BARAO DE MAUA';'MAUA';8;11;;19
58900000000000;'DROGARIA JK';'MARILIA';3;;;3
58900000000000;'DROGARIA JK JULIETA';'MARILIA';18;;;18
58900000000000;'DROG ALVORADA';'MARILIA';;1;;1
58900000000000;'JOSE F PESSOS M';'FERRAZ DE VASCONCELOS';2;3;;5
59000000000000;'DROGARIA SAO JOSE';'UBARANA';1;4;;5
59000000000000;'DROGARIA BRASIL';'AGUDOS';2;;;2
59100000000000;'DROGANILO';'MONTE APRAZIVEL';1;2;;3
59100000000000;'DROGARIA ESTACAO';'SAO BERNARDO DO CAMPO';15;41;4;60
59100000000000;'DROGARIA ESTACAO';'SAO BERNARDO DO CAMPO';21;33;3;56
59100000000000;'DROGARIA ESTACAO';'SAO BERNARDO DO CAMPO';3;7;;10
59100000000000;'DROGARIA ESTACAO';'SAO BERNARDO DO CAMPO';1;9;;10
59100000000000;'IMASF';'SAO BERNARDO DO CAMPO';72;;;72
59200000000000;'DROG AZUL';'SAO PAULO';5;2;0;7
59200000000000;'FARMACIA E DROGA NEIDE';'SAO BERNARDO DO CAMPO';1;;;1
59200000000000;'DROG RENATA';'BOCAINA';3;2;;5
59200000000000;'DROG MAIRINQUE';'MAIRINQUE';1;;;1
59200000000000;'ADEMIR DE CAMPOS MARIM';'LUIZIANIA';1;1;;1
59300000000000;'JOANIN SUPERMERCADO E FARMACIAS';'SAO CAETANO DO SUL';1;2;;2
59300000000000;'JOANIN SUPERMERCADO E FARMACIAS';'SAO CAETANO DO SUL';1;;;1
59300000000000;'JOANIN SUPERMERCADO E FARMACIAS';'SAO PAULO';2;1;;3
59300000000000;'JOANIN SUPERMERCADO E FARMACIAS';'SAO BERNARDO DO CAMPO';4;1;;4
59300000000000;'FCIA SANTA RITA';'SAO CAETANO DO SUL';5;10;;15
59300000000000;'SIND TRAB IND MET MEC DE MEESV E AP DE S CAETANO D';'SAO CAETANO DO SUL';2;2;;4
59300000000000;'DROG ECONOMICA';'CAMPINAS';1;;;1
59400000000000;'BESSI-FARMA';'PEDERNEIRAS';4;1;;5
59400000000000;'DROG CONFIANCA';'PRESIDENTE VENCESLAU';2;1;;2
59500000000000;'JESUS CARMONA N & CIA LTD';'COSMORAMA';4;5;1;10
59500000000000;'VALTER GONZALEZ - ME';'TUPA';1;;;1
59500000000000;'UNIMED DE CAPIVARI';'CAPIVARI';6;5;;11
59500000000000;'FCIA AGUA VIVA';'CERQUILHO';1;1;;2
59600000000000;'DROGARIA TOTAL';'SAO JOAO DA BOA VISTA';;1;;1
59600000000000;'FCIA RODRIGUES LTDA ME';'SAO CARLOS';2;1;;2
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';15;14;1;30
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';12;26;;38
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';2;2;;4
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';2;4;;6
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';;4;;4
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';2;;;2
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';22;14;;36
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';14;14;1;29
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';3;5;2;10
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';5;7;;11
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';3;5;;8
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';2;6;;8
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';2;8;;10
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';3;8;;10
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';4;3;1;7
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';2;5;;7
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';3;3;;6
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';4;7;;11
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';2;2;;4
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';4;1;;5
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';2;6;;7
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';2;1;;3
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';3;2;;5
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';1;1;;2
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';;;1;1
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';;3;;3
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'ARARAQUARA';;2;;2
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'ARARAQUARA';2;;;2
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'IBATE';3;2;;5
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'IBATE';5;2;;7
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'BROTAS';15;20;3;37
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'BROTAS';29;19;;47
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'ITIRAPINA';5;3;;7
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'ITIRAPINA';8;;;8
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';7;7;;13
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';9;9;;18
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';;1;;1
59600000000000;'FARMACIA NOSSA SENHORA DO ROSARIO';'SAO CARLOS';;1;;1
59600000000000;'DROG SAO JOSE';'SANTA ROSA DE VITERBO';4;8;;12
59600000000000;'DROG SAO DEOCLECIANO';'SAO JOSE DO RIO PRETO';3;7;;10
59700000000000;'DROG VISOMED';'SAO PAULO';;1;;1
59700000000000;'DROG JARDIM ARAUJO LTDA';'SOCORRO';1;1;;2
59700000000000;'FARMACIA CARLOS GOMES';'CAMPINAS';4;4;;8
59700000000000;'DROGARIA SAUDE I';'SAO JOSE DO RIO PRETO';12;12;4;27
59700000000000;'DROGARIA SAUDE I';'SAO JOSE DO RIO PRETO';12;10;3;24
59700000000000;'FUJINAMI GOTTO E MOREIRA';'MIGUELOPOLIS';1;2;;3
59700000000000;'DROGALMEI LTDA ME';'OSASCO';;0;;0
59700000000000;'FCIA CENTRAL';'BRAGANCA PAULISTA';3;9;3;15
59800000000000;'DROG DO POVO';'SAO JOAO DA BOA VISTA';42;18;;60
59800000000000;'DROG FANI';'SAO JOAO DA BOA VISTA';3;7;;10
59800000000000;'FCIA TATUI DROGARIA';'TATUI';32;;;32
59800000000000;'DROG DROGA LUZ';'SANTA GERTRUDES';;1;;1
59800000000000;'FCIA SANTA CASA';'SAO JOAQUIM DA BARRA';34;49;;83
59900000000000;'FCIA BOM CLIMA';'GUARULHOS';2;3;;5
59900000000000;'DROGARIA E PERFUMARIA MATSUBARA';'SAO PAULO';2;1;;3
59900000000000;'DROG CAIAPE LTDA';'SAO PAULO';2;1;;2
59900000000000;'DROG BELA VISTA';'TIETE';1;1;;1
59900000000000;'FARMADERMA BIANCHINI';'CAPIVARI';;1;;1
59900000000000;'PROMOFARMA';'SAO PAULO';4;4;;8
59900000000000;'FCIA DO GERALDO LTDA ME';'JOANOPOLIS';1;1;;2
60000000000000;'FARMACIA BOM JESUS';'SAO JOSE DO RIO PRETO';7;7;;14
60000000000000;'HOSP DR ADOLO B  MENEZES';'SAO JOSE DO RIO PRETO';1;;;1
60000000000000;'SINDICATO EMPREGADOS ESTABELEC BANCARIOS SJRIO PRE';'SAO JOSE DO RIO PRETO';3;9;;11
60000000000000;'FCIA AVENIDA';'SAO JOSE DO RIO PRETO';;1;;1
60000000000000;'DROGARIA SANTA LUZIA';'DUARTINA';2;1;;3
60100000000000;'SONIA M.BUZETTI GUTIERREZ';'SANTA ALBERTINA';2;3;;5
60100000000000;'CARLOS ROBERTO NOMOTO ME';'GUAPIARA';1;1;;2
60100000000000;'DROG BRASIL';'SAO JOSE DO RIO PRETO';2;2;;4
60200000000000;'A GUIDI & CIA LTDA - ME';'AVARE';10;6;2;18
60200000000000;'SUPERMERCADO NORI';'BATATAIS';1;2;;3
60200000000000;'DROGA QUINZE';'MOGI DAS CRUZES';13;9;4;26
60200000000000;'DROGA QUINZE';'SAO JOSE DOS CAMPOS';1;5;;6
60200000000000;'DROGA QUINZE';'SAO JOSE DOS CAMPOS';3;2;;5
60200000000000;'DROGA QUINZE';'JACAREI';3;2;;5
60200000000000;'DROGA QUINZE';'TAUBATE';3;5;;8
60200000000000;'DROGA QUINZE';'CACAPAVA';10;14;;24
60200000000000;'DROGA QUINZE';'SAO JOSE DOS CAMPOS';3;1;;4
60200000000000;'DROGA QUINZE';'SAO JOSE DOS CAMPOS';1;6;;7
60200000000000;'DROGA QUINZE';'PINDAMONHANGABA';4;3;1;8
60200000000000;'DROGA QUINZE';'SAO JOSE DOS CAMPOS';173;183;;356
60200000000000;'DROGA QUINZE';'SAO JOSE DOS CAMPOS';1;2;;2
60200000000000;'DROGA QUINZE';'TAUBATE';10;7;;17
60200000000000;'DROGA QUINZE';'CACAPAVA';3;2;;5
60200000000000;'DROGA QUINZE';'SAO JOSE DOS CAMPOS';9;6;2;17
60200000000000;'DROGA QUINZE';'LORENA';4;3;1;8
60200000000000;'DROGA QUINZE';'JACAREI';1;1;;2
60200000000000;'DROGA QUINZE';'GUARATINGUETA';1;2;1;3
60200000000000;'DROGA QUINZE';'TAUBATE';3;9;1;12
60200000000000;'DROGA QUINZE';'TAUBATE';5;3;;7
60200000000000;'DROGA QUINZE';'SAO JOSE DOS CAMPOS';1;;;1
60200000000000;'DROGA QUINZE';'JACAREI';5;6;;11
60200000000000;'DROGA QUINZE';'PINDAMONHANGABA';1;2;;3
60200000000000;'DROGA QUINZE';'SAO JOSE DOS CAMPOS';2;5;;7
60200000000000;'DROGA QUINZE';'TAUBATE';7;8;1;15
60200000000000;'DROGA QUINZE';'MOGI DAS CRUZES';5;7;;12
60200000000000;'DROGA QUINZE';'JACAREI';2;3;2;7
60200000000000;'DROGA QUINZE';'TAUBATE';14;3;2;19
60200000000000;'DROGA QUINZE';'SAO JOSE DOS CAMPOS';7;4;;11
60200000000000;'DROGA QUINZE';'JACAREI';4;3;;6
60200000000000;'DROGA QUINZE';'SAO JOSE DOS CAMPOS';4;3;1;8
60200000000000;'DROGA QUINZE';'TAUBATE';8;5;2;14
60200000000000;'DROGA QUINZE';'SAO JOSE DOS CAMPOS';;1;;1
60200000000000;'DROGA QUINZE';'SAO JOSE DOS CAMPOS';2;3;;4
60200000000000;'DROGA QUINZE';'SAO JOSE DOS CAMPOS';4;3;;7
60200000000000;'FCIA NOVO HORIZONTE';'NOVO HORIZONTE';2;2;;4
60300000000000;'FARMACIA DO SINDICATO';'RIBEIRAO PRETO';7;2;;9
60400000000000;'MARTINEZ & AMARAL LTDA.ME';'SAO JOAO DA BOA VISTA';5;2;;7
60400000000000;'DROG CENTRAL';'GUARULHOS';1;;;1
60400000000000;'FCIA DROGANADI';'SAO PAULO';6;8;;14
60400000000000;'DROG PROMECA';'VARZEA PAULISTA';1;1;;2
60500000000000;'HOSPITAL DO CORACAO';'SAO PAULO';;3;;3
60500000000000;'DROG JARINU';'JARINU';1;2;;2
60500000000000;'DROG PAULISTA LTDA';'JUNDIAI';9;6;;15
60500000000000;'FCIA TEXAS LTDA ME';'SAO PAULO';0;;;0
60500000000000;'DROG. PERUIBE LTDA';'PERUIBE';22;;;22
60500000000000;'DROGA NOSSA';'SAO PAULO';3;8;;11
60500000000000;'DROG SANTA CRUZ DE ITU ME';'ITU';2;;2;4
60500000000000;'DROG MARCEL FARMAIS';'SAO PAULO';;3;;3
60600000000000;'HOSPITAL SANTA CRUZ';'SAO PAULO';3;;;3
60600000000000;'DROG NIPO BRASILEIRA';'SAO PAULO';1;;1;2
60600000000000;'FCIA NATAL';'SAO PAULO';2;2;;4
60600000000000;'FARMA & CIA';'SAO PAULO';3;6;;9
60600000000000;'DROG NACIONAL';'FRANCA';1;2;;3
60600000000000;'DROG BRANCA LTDA - ME';'SAO PAULO';;1;;1
60600000000000;'FCIA UNIMED';'BEBEDOURO';41;59;;100
60600000000000;'DROG GOTTARDO';'SAO PAULO';;2;;2
60700000000000;'DROGARIA BOM JESUS';'FERNANDO PRESTES';2;2;;3
60700000000000;'HOSP MATERN STA JOANA';'SAO PAULO';3;3;;6
60700000000000;'DROG SAO PAULO';'PIRAJU';1;1;;1
60700000000000;'FCIA FARMA SOL';'SAO PAULO';2;;;2
60700000000000;'DROG AURORA';'SAO PAULO';3;3;;6
60700000000000;'HOSPITAL ALEMAO OSWALDO CRUZ';'SAO PAULO';1;;;1
60700000000000;'DROG MACIEL LTDA';'SAO PAULO';1;1;;1
60800000000000;'FCIA BARAO DE IGUAPE';'SAO PAULO';;1;;1
60800000000000;'HOSPITAL ISRAELITA ALBERTEINSTEIN';'SAO PAULO';11;14;;25
60800000000000;'DROG NOVA FARIA LIMA';'GUARULHOS';4;4;;8
60800000000000;'HOSP.SANTA PAULA';'SAO PAULO';2;1;;3
60800000000000;'ULTRA POPULAR 00033';'SAO PAULO';1;3;;4
60800000000000;'FARMACIA DROGAFACIL';'SAO PAULO';1;3;;4
60800000000000;'FARMACIA DROGAFACIL';'SAO PAULO';3;4;;7
60800000000000;'FARMACIA DROGAFACIL';'SAO PAULO';1;2;1;4
60800000000000;'FARMACIA DROGAFACIL';'SAO PAULO';2;1;;3
60800000000000;'FARMA & CIA';'SAO PAULO';1;1;;2
60900000000000;'FCIA BUENOS AYRES';'SAO PAULO';;;1;1
60900000000000;'DROG SAO CAMILO';'MORRO AGUDO';;1;;1
60900000000000;'FARMA E CIA';'SAO PAULO';4;11;;15
60900000000000;'HOSPITAL 9 DE JULHO';'SAO PAULO';9;2;;10
60900000000000;'HOSPITAL SAO LUCAS';'RIO DE JANEIRO';4;5;1;10
60900000000000;'HOSPITAL BRASILIA';'BRASILIA';;1;;1
60900000000000;'HOSPITAL SANTA TERESA';'PETROPOLIS';3;1;;4
60900000000000;'HOSPITAL SANTA CATARINA';'SAO PAULO';1;1;;2
60900000000000;'DROG PRUDENTE DE MORAES';'SAO PAULO';1;;;1
60900000000000;'DROG RAMIRO LTDA';'SAO PAULO';;1;;1
61000000000000;'DROGADADA PROGRESSO';'BEBEDOURO';;5;;5
61000000000000;'HOSPITAL E MATERNIDADE SAO CAMILO';'SAO PAULO';;2;;2
61000000000000;'HOSPITAL CURA DARS';'FORTALEZA';1;;;1
61000000000000;'DROG PRATA II';'SANTA BARBARA DOESTE';2;;;2
61000000000000;'FCIA DROGA BIA';'SAO PAULO';;1;;1
61000000000000;'DROG STOCCO';'SAO PAULO';1;;;1
61000000000000;'DROGARIA NOVA EIGI';'SAO PAULO';1;1;;2
61100000000000;'EMPRAMED';'SAO PAULO';;2;;2
61100000000000;'G & G INDIANA';'INDIANA';;1;;1
61100000000000;'DROG FARTO';'SAO PAULO';6;2;;8
61100000000000;'DROG REFARMA';'SAO PAULO';2;;;2
61100000000000;'FCIA NOSSA SRA APARECIDA';'SAO PAULO';;1;;1
61100000000000;'FCIA FARMAIS';'SAO PAULO';10;5;;15
61100000000000;'DROG HIROSATO IRMAOS';'SAO PAULO';6;1;;7
61100000000000;'DROG MASSONETO';'SAO PAULO';1;;;1
61100000000000;'DROG.SAO CARLOS DO JACANA';'SAO PAULO';;86;;86
61200000000000;'FCIA NOROFARMA DA PENHA L';'SAO PAULO';1;3;1;5
61200000000000;'PROMOFARMA';'GUARULHOS';4;1;;5
61200000000000;'RIBEIRO RODELLA DROGRARIA';'OSASCO';3;;;3
61200000000000;'ANTONIALLE & ANTONIALE LT';'ITOBI';2;2;;4
61200000000000;'FCIA MONTESSORI LTDA';'SAO PAULO';1;2;;3
61200000000000;'FARMA & CIA';'SAO PAULO';1;1;;2
61200000000000;'DROG NOSSA SRA DE FATIMA';'SAO PAULO';1;3;;3
61200000000000;'DROG BELLANTE LTDA ME';'LINDOIA';2;;;2
61200000000000;'FCIA STA LUCIA';'CAMPO LIMPO PAULISTA';2;2;;4
